,Brand,model,year,km_driven,fuel,seller_type,transmission,owner,selling_price
3989,Honda,BR-V i-VTEC S MT,2018,5000,Petrol,Individual,Manual,First Owner,900000
3990,Mahindra,Bolero Power Plus SLX,2018,25000,Diesel,Individual,Manual,First Owner,900000
3991,Maruti,Ciaz 1.4 Alpha,2018,22000,Petrol,Individual,Manual,First Owner,925000
3992,Maruti,Ciaz 1.4 Alpha,2018,20000,Petrol,Individual,Manual,First Owner,925000
3993,Ford,EcoSport 1.5 TDCi Titanium Plus BE BSIV,2018,50699,Diesel,Dealer,Manual,First Owner,925000
3994,Honda,City V MT,2018,14500,Petrol,Dealer,Manual,First Owner,930000
3995,Ford,EcoSport 1.5 Diesel Titanium Plus BSIV,2018,20000,Diesel,Individual,Manual,First Owner,930000
3996,Ford,EcoSport 1.5 Diesel Titanium Plus BSIV,2018,20000,Diesel,Individual,Manual,First Owner,930000
3997,Ford,EcoSport 1.5 Diesel Titanium Plus BSIV,2018,20000,Diesel,Individual,Manual,First Owner,930000
3998,Skoda,Rapid 1.5 TDI Ambition BSIV,2018,2650,Diesel,Dealer,Manual,First Owner,940000
3999,Maruti,Vitara Brezza ZDi Plus,2018,20000,Diesel,Individual,Manual,First Owner,940000
4000,Mahindra,Marazzo M4,2018,15000,Diesel,Individual,Manual,Second Owner,950000
4001,Mahindra,Thar CRDe,2018,20000,Diesel,Individual,Manual,First Owner,950000
4002,Maruti,Vitara Brezza ZDi Plus AMT Dual Tone,2018,15000,Diesel,Individual,Automatic,First Owner,950000
4003,Ford,EcoSport 1.5 TDCi Titanium BSIV,2018,21394,Diesel,Dealer,Manual,First Owner,950000
4004,Ford,EcoSport 1.5 TDCi Titanium BSIV,2018,27620,Diesel,Dealer,Manual,First Owner,950000
4005,Hyundai,Verna VTVT 1.6 AT SX Option,2018,41395,Petrol,Individual,Automatic,First Owner,950000
4006,Hyundai,Creta 1.4 CRDi Base,2018,70000,Diesel,Individual,Manual,Second Owner,950000
4007,Maruti,Vitara Brezza ZDi Plus AMT Dual Tone,2018,15000,Diesel,Individual,Automatic,First Owner,950000
4008,Maruti,Vitara Brezza ZDi Plus AMT Dual Tone,2018,15000,Diesel,Individual,Automatic,First Owner,950000
4009,Ford,EcoSport 1.5 TDCi Titanium BSIV,2018,21394,Diesel,Dealer,Manual,First Owner,950000
4010,Maruti,S-Cross Alpha DDiS 200 SH,2018,30000,Diesel,Individual,Manual,First Owner,950000
4011,Maruti,Vitara Brezza ZDi Plus AMT,2018,4500,Diesel,Dealer,Automatic,First Owner,975000
4012,Maruti,Vitara Brezza ZDi Plus Dual Tone,2018,10000,Diesel,Individual,Manual,First Owner,980000
4013,Maruti,Ertiga SHVS ZDI Plus,2018,50000,Diesel,Individual,Manual,First Owner,980000
4014,Renault,Captur 1.5 Diesel RXT Mono,2018,40000,Diesel,Individual,Manual,First Owner,1000000
4015,Honda,City i-VTEC VX,2018,28635,Petrol,Dealer,Manual,First Owner,1000000
4016,Maruti,S-Cross Zeta DDiS 200 SH,2018,20000,Diesel,Individual,Manual,First Owner,1015000
4017,Honda,BR-V i-DTEC VX MT,2018,42000,Diesel,Individual,Manual,First Owner,1040000
4018,Mahindra,XUV500 W5 BSIV,2018,35000,Diesel,Individual,Manual,First Owner,1050000
4019,Tata,Safari Storme VX Varicor 400,2018,15000,Diesel,Individual,Manual,First Owner,1085000
4020,Tata,Safari Storme VX Varicor 400,2018,15000,Diesel,Individual,Manual,First Owner,1085000
4021,Mahindra,Scorpio S7 140 BSIV,2018,20000,Diesel,Individual,Manual,First Owner,1100000
4022,Hyundai,Verna CRDi 1.6 AT SX Option,2018,30000,Diesel,Individual,Automatic,First Owner,1100000
4023,Mahindra,Scorpio S7 140 BSIV,2018,20000,Diesel,Individual,Manual,First Owner,1100000
4024,Mahindra,Xylo H8 ABS with Airbags,2018,70000,Diesel,Individual,Manual,First Owner,1100000
4025,Hyundai,Verna CRDi 1.6 AT EX,2018,25000,Diesel,Individual,Automatic,Second Owner,1100000
4026,Hyundai,Verna CRDi 1.6 AT EX,2018,25000,Diesel,Individual,Automatic,Second Owner,1100000
4027,Honda,City i-VTEC CVT ZX,2018,23038,Petrol,Trustmark Dealer,Automatic,First Owner,1140000
4028,Hyundai,Verna CRDi 1.6 SX Option,2018,26430,Diesel,Dealer,Manual,First Owner,1150000
4029,Mahindra,XUV500 W7,2018,58000,Diesel,Individual,Manual,First Owner,1150000
4030,Honda,City i-VTEC VX,2018,14825,Petrol,Dealer,Manual,First Owner,1150000
4031,Hyundai,Verna CRDi 1.6 SX Option,2018,26430,Diesel,Dealer,Manual,First Owner,1150000
4032,Hyundai,Verna CRDi 1.6 SX Option,2018,26430,Diesel,Dealer,Manual,First Owner,1150000
4033,Mahindra,XUV500 W7 BSIV,2018,20000,Diesel,Individual,Manual,First Owner,1150000
4034,Honda,City i-VTEC CVT ZX,2018,13000,Petrol,Dealer,Automatic,Test Drive Car,1165000
4035,Honda,City i-VTEC ZX,2018,29600,Petrol,Dealer,Manual,First Owner,1200000
4036,Hyundai,Verna CRDi 1.6 SX Option,2018,60000,Diesel,Individual,Manual,First Owner,1200000
4037,Honda,City i-VTEC ZX,2018,29600,Petrol,Dealer,Manual,First Owner,1200000
4038,Honda,City i-VTEC ZX,2018,29600,Petrol,Dealer,Manual,First Owner,1200000
4039,Hyundai,Creta 1.6 SX Option,2018,15000,Petrol,Individual,Manual,First Owner,1200000
4040,Honda,City i-VTEC CVT ZX,2018,22000,Petrol,Dealer,Automatic,First Owner,1225000
4041,Hyundai,Creta 1.6 CRDi SX Plus,2018,30000,Diesel,Individual,Manual,First Owner,1250000
4042,Tata,Hexa XM,2018,17000,Diesel,Individual,Manual,First Owner,1280000
4043,Mahindra,Marazzo M8 8Str,2018,10000,Diesel,Individual,Manual,First Owner,1300000
4044,Mahindra,Scorpio S11 BSIV,2018,35000,Diesel,Individual,Manual,First Owner,1300000
4045,Mahindra,Scorpio S11 BSIV,2018,35000,Diesel,Individual,Manual,First Owner,1300000
4046,Mahindra,Marazzo M8 8Str,2018,10000,Diesel,Individual,Manual,First Owner,1300000
4047,Tata,Hexa XTA,2018,34000,Diesel,Individual,Automatic,First Owner,1350000
4048,Mahindra,Scorpio S11 BSIV,2018,25000,Diesel,Individual,Manual,First Owner,1380000
4049,Mahindra,XUV500 AT W10 FWD,2018,30000,Diesel,Individual,Automatic,First Owner,1400000
4050,Mahindra,XUV500 W10 2WD,2018,20000,Diesel,Individual,Manual,First Owner,1400000
4051,Mahindra,XUV500 W7 AT BSIV,2018,50000,Diesel,Individual,Automatic,First Owner,1400000
4052,Mahindra,XUV500 W10 2WD,2018,20000,Diesel,Individual,Manual,First Owner,1450000
4053,Hyundai,Creta 1.6 VTVT AT SX Plus,2018,11700,Petrol,Dealer,Automatic,First Owner,1475000
4054,Hyundai,Creta 1.6 VTVT AT SX Plus,2018,11700,Petrol,Dealer,Automatic,First Owner,1475000
4055,Hyundai,Creta 1.6 CRDi SX Option,2018,20694,Diesel,Dealer,Manual,First Owner,1490000
4056,Hyundai,Creta 1.6 CRDi SX Option,2018,20694,Diesel,Dealer,Manual,First Owner,1490000
4057,Toyota,Innova Crysta 2.4 VX MT BSIV,2018,50000,Diesel,Individual,Manual,First Owner,1500000
4058,Isuzu,D-Max V-Cross Standard,2018,40000,Diesel,Individual,Manual,First Owner,1500000
4059,Mahindra,XUV500 W10 2WD,2018,50000,Diesel,Individual,Manual,First Owner,1500000
4060,Mahindra,Scorpio S11 BSIV,2018,35000,Diesel,Individual,Manual,First Owner,1500000
4061,Hyundai,Elantra 2.0 SX AT,2018,10000,Petrol,Individual,Automatic,First Owner,1575000
4062,Mahindra,XUV500 W11 AT BSIV,2018,35000,Diesel,Individual,Automatic,First Owner,1600000
4063,Hyundai,Tucson 2.0 e-VGT 2WD AT GL,2018,40000,Diesel,Individual,Automatic,First Owner,1600000
4064,Toyota,Corolla Altis 1.8 VL CVT,2018,25000,Petrol,Dealer,Automatic,First Owner,1650000
4065,Toyota,Corolla Altis 1.8 VL CVT,2018,25000,Petrol,Dealer,Automatic,First Owner,1650000
4066,Toyota,Innova Crysta 2.4 GX MT 8S BSIV,2018,5000,Diesel,Individual,Manual,First Owner,1700000
4067,Jeep,Compass 2.0 Longitude Option BSIV,2018,50000,Diesel,Individual,Manual,First Owner,1700000
4068,Toyota,Innova Crysta 2.4 VX MT 8S BSIV,2018,15000,Diesel,Individual,Manual,First Owner,1700000
4069,Toyota,Innova Crysta 2.4 GX AT,2018,23974,Diesel,Dealer,Automatic,Second Owner,1725000
4070,Toyota,Innova Crysta 2.4 GX AT,2018,23974,Diesel,Dealer,Automatic,Second Owner,1725000
4071,Honda,CR-V Diesel 4WD,2018,26000,Diesel,Individual,Automatic,First Owner,1800000
4072,Volvo,V40 D3 R Design,2018,21000,Diesel,Dealer,Automatic,First Owner,1975000
4073,BMW,3 Series 320d Luxury Line,2018,39000,Diesel,Individual,Automatic,First Owner,2300000
4074,Ford,Endeavour 3.2 Titanium AT 4X4,2018,56000,Diesel,Dealer,Automatic,First Owner,2675000
4075,Audi,Q3 35 TDI Quattro Technology,2018,25000,Diesel,Individual,Automatic,First Owner,2700000
4076,Toyota,Fortuner 2.8 2WD AT BSIV,2018,40000,Diesel,Individual,Automatic,First Owner,2800000
4077,Audi,A4 30 TFSI Technology,2018,22000,Petrol,Individual,Automatic,First Owner,3100000
4078,Audi,A4 30 TFSI Technology,2018,22000,Petrol,Individual,Automatic,First Owner,3100000
4079,Mercedes-Benz,C-Class Progressive C 220d,2018,10000,Diesel,Dealer,Automatic,First Owner,3800000
4080,Mercedes-Benz,C-Class Progressive C 220d,2018,10000,Diesel,Dealer,Automatic,First Owner,3800000
4081,Mercedes-Benz,C-Class Progressive C 220d,2018,10000,Diesel,Dealer,Automatic,First Owner,3800000
4082,Mercedes-Benz,C-Class Progressive C 220d,2018,10000,Diesel,Dealer,Automatic,First Owner,3800000
4083,Mercedes-Benz,C-Class Progressive C 220d,2018,10000,Diesel,Dealer,Automatic,First Owner,3800000
4084,Mercedes-Benz,C-Class Progressive C 220d,2018,10000,Diesel,Dealer,Automatic,First Owner,3800000
4085,Mercedes-Benz,C-Class Progressive C 220d,2018,10000,Diesel,Dealer,Automatic,First Owner,3800000
4086,Mercedes-Benz,C-Class Progressive C 220d,2018,10000,Diesel,Dealer,Automatic,First Owner,3800000
4087,Mercedes-Benz,C-Class Progressive C 220d,2018,10000,Diesel,Dealer,Automatic,First Owner,3800000
4088,Mercedes-Benz,C-Class Progressive C 220d,2018,10000,Diesel,Dealer,Automatic,First Owner,3800000
4089,Mercedes-Benz,C-Class Progressive C 220d,2018,10000,Diesel,Dealer,Automatic,First Owner,3800000
4090,Audi,Q5 3.0 TDI Quattro Technology,2018,22000,Diesel,Dealer,Automatic,First Owner,3899000
4091,Audi,Q5 3.0 TDI Quattro Technology,2018,22000,Diesel,Dealer,Automatic,First Owner,3899000
4092,Land,Rover Discovery Sport TD4 HSE 7S,2018,68000,Diesel,Individual,Automatic,First Owner,4000000
4093,Land,Rover Discovery S 2.0 SD4,2018,68000,Petrol,Individual,Automatic,First Owner,4000000
4094,Mercedes-Benz,E-Class Exclusive E 200 BSIV,2018,9800,Petrol,Dealer,Automatic,First Owner,4500000
4095,Mercedes-Benz,E-Class Exclusive E 200 BSIV,2018,9800,Petrol,Dealer,Automatic,First Owner,4500000
4096,BMW,5 Series 520d Luxury Line,2018,9422,Diesel,Individual,Automatic,First Owner,4800000
4097,Maruti,Alto 800 LXI,2019,5000,Petrol,Individual,Manual,First Owner,190000
4098,Maruti,Alto 800 LXI,2019,20000,Petrol,Individual,Manual,First Owner,210000
4099,Maruti,Alto 800 Std Optional,2019,5000,Petrol,Individual,Manual,First Owner,240000
4100,Renault,KWID RXT BSIV,2019,27000,Petrol,Individual,Manual,First Owner,250000
4101,Renault,KWID RXL,2019,40000,Petrol,Individual,Manual,First Owner,265000
4102,Maruti,Alto 800 LXI,2019,25880,Petrol,Individual,Manual,First Owner,280000
4103,Maruti,Alto 800 LXI,2019,10000,Petrol,Individual,Manual,First Owner,295000
4104,Maruti,Alto 800 LXI,2019,50000,Petrol,Individual,Manual,First Owner,300000
4105,Renault,KWID RXL,2019,15000,Petrol,Individual,Manual,First Owner,300000
4106,Maruti,Alto 800 CNG LXI Optional,2019,120000,CNG,Individual,Manual,First Owner,300000
4107,Maruti,Alto 800 LXI,2019,50000,Petrol,Individual,Manual,First Owner,300000
4108,Maruti,Alto 800 VXI,2019,5000,Petrol,Individual,Manual,First Owner,300000
4109,Maruti,Alto 800 LXI Optional,2019,28000,Petrol,Dealer,Manual,First Owner,335000
4110,Maruti,Celerio LXI MT BSIV,2019,50000,Petrol,Individual,Manual,First Owner,340000
4111,Maruti,Celerio LXI MT BSIV,2019,50000,Petrol,Individual,Manual,First Owner,340000
4112,Maruti,Celerio LXI MT BSIV,2019,50000,Petrol,Individual,Manual,First Owner,340000
4113,Tata,Tiago 1.2 Revotron XZA,2019,15000,Petrol,Individual,Automatic,Second Owner,350000
4114,Hyundai,Santro Era,2019,30000,Petrol,Individual,Manual,First Owner,350000
4115,Maruti,Alto K10 VXI,2019,5000,Petrol,Individual,Manual,First Owner,350000
4116,Maruti,Alto K10 VXI Airbag,2019,5000,Petrol,Individual,Manual,First Owner,350000
4117,Datsun,RediGO SV 1.0,2019,1300,Petrol,Individual,Manual,First Owner,350000
4118,Renault,KWID RXL,2019,10000,Petrol,Individual,Manual,First Owner,375000
4119,Maruti,Eeco 5 Seater Standard BSIV,2019,5000,Petrol,Individual,Manual,First Owner,380000
4120,Hyundai,Santro Magna AMT BSIV,2019,16000,Petrol,Individual,Automatic,First Owner,400000
4121,Hyundai,EON 1.0 Era Plus,2019,5000,Petrol,Individual,Manual,First Owner,400000
4122,Hyundai,Santro Magna AMT BSIV,2019,16000,Petrol,Individual,Automatic,First Owner,400000
4123,Renault,KWID 1.0 RXT Optional,2019,10000,Petrol,Individual,Manual,First Owner,400000
4124,Tata,Tiago 1.2 Revotron XZ,2019,19600,Petrol,Individual,Manual,First Owner,425000
4125,Maruti,Celerio ZXI MT BSIV,2019,3700,Petrol,Individual,Manual,First Owner,425000
4126,Tata,Tiago 1.2 Revotron XE,2019,3000,Petrol,Individual,Manual,First Owner,425000
4127,Hyundai,Santro Magna BSIV,2019,15000,Petrol,Individual,Manual,First Owner,425000
4128,Maruti,S-Presso VXI Plus,2019,1950,Petrol,Individual,Manual,First Owner,450000
4129,Tata,Tiago 2019-2020 XZ,2019,12000,Petrol,Individual,Manual,First Owner,450000
4130,Maruti,Ignis 1.2 Sigma BSIV,2019,40000,Petrol,Individual,Manual,First Owner,450000
4131,Maruti,Ignis 1.2 Sigma BSIV,2019,40000,Petrol,Individual,Manual,First Owner,450000
4132,Maruti,Swift LXI,2019,8000,Petrol,Individual,Manual,First Owner,470000
4133,Maruti,Swift LXI,2019,8000,Petrol,Individual,Manual,First Owner,470000
4134,Maruti,Eeco CNG 5 Seater AC BSIV,2019,10000,CNG,Individual,Manual,First Owner,470000
4135,Maruti,Eeco CNG 5 Seater AC BSIV,2019,4000,CNG,Individual,Manual,First Owner,470000
4136,Maruti,Swift Dzire ZDI,2019,120000,Diesel,Individual,Manual,Second Owner,475000
4137,Hyundai,Santro Magna AMT BSIV,2019,10000,Petrol,Individual,Automatic,First Owner,475000
4138,Skoda,Laura Elegance 2.0 TDI CR AT,2019,105000,Diesel,Dealer,Automatic,First Owner,475000
4139,Hyundai,Santro Sportz BSIV,2019,10000,Petrol,Individual,Manual,First Owner,480000
4140,Honda,Brio 1.2 S Option MT,2019,9000,Petrol,Individual,Manual,First Owner,484999
4141,Hyundai,Santro Sportz AMT,2019,5007,Petrol,Dealer,Automatic,First Owner,484999
4142,Hyundai,Santro Sportz AMT,2019,5007,Petrol,Dealer,Automatic,First Owner,484999
4143,Maruti,Celerio ZXI,2019,20000,Petrol,Dealer,Manual,First Owner,490000
4144,Maruti,Celerio X ZXI BSIV,2019,13900,Petrol,Individual,Manual,First Owner,490000
4145,Hyundai,Grand i10 1.2 Kappa Asta,2019,15000,Petrol,Individual,Manual,First Owner,500000
4146,Hyundai,Santro Magna BSIV,2019,1250,Petrol,Individual,Manual,First Owner,500000
4147,Maruti,Swift VXI,2019,20000,Petrol,Individual,Manual,First Owner,500000
4148,Hyundai,Grand i10 1.2 Kappa Sportz BSIV,2019,5000,Petrol,Individual,Manual,First Owner,500000
4149,Maruti,Ignis 1.2 Delta BSIV,2019,15000,Petrol,Individual,Manual,First Owner,500000
4150,Tata,Tigor 1.2 Revotron XM,2019,10000,Petrol,Individual,Manual,First Owner,500000
4151,Hyundai,Grand i10 1.2 Kappa Asta,2019,15000,Petrol,Individual,Manual,First Owner,500000
4152,Maruti,Ignis 1.2 Delta BSIV,2019,15000,Petrol,Individual,Manual,First Owner,500000
4153,Hyundai,Grand i10 1.2 Kappa Asta,2019,30000,Petrol,Individual,Manual,First Owner,500000
4154,Hyundai,Santro Magna CNG BSIV,2019,10000,CNG,Individual,Manual,First Owner,520000
4155,Ford,Freestyle Titanium Plus Diesel BSIV,2019,16000,Diesel,Individual,Manual,First Owner,525000
4156,Hyundai,Grand i10 1.2 Kappa Magna BSIV,2019,9400,Petrol,Individual,Manual,First Owner,525000
4157,Tata,Tiago 1.2 Revotron XZ,2019,2417,Petrol,Individual,Manual,First Owner,539000
4158,Tata,Tiago NRG Petrol,2019,10000,Petrol,Individual,Manual,First Owner,550000
4159,Hyundai,Grand i10 1.2 Kappa Sportz BSIV,2019,25000,Petrol,Individual,Manual,First Owner,550000
4160,Hyundai,Grand i10 1.2 Kappa Sportz BSIV,2019,25000,Petrol,Individual,Manual,First Owner,550000
4161,Maruti,Swift Dzire AMT ZXI,2019,60000,Petrol,Individual,Automatic,First Owner,550000
4162,Maruti,Swift VXI,2019,51000,Petrol,Individual,Manual,First Owner,550000
4163,Maruti,Swift VXI,2019,51000,Petrol,Individual,Manual,First Owner,550000
4164,Maruti,Swift VXI,2019,51000,Petrol,Individual,Manual,First Owner,550000
4165,Maruti,Baleno Alpha 1.2,2019,24000,Petrol,Individual,Manual,First Owner,556000
4166,Maruti,Baleno Alpha 1.2,2019,24000,Petrol,Individual,Manual,First Owner,556000
4167,Tata,Tiago NRG Petrol,2019,8000,Petrol,Individual,Manual,First Owner,575000
4168,Maruti,Wagon R ZXI 1.2,2019,30000,Petrol,Dealer,Manual,First Owner,575000
4169,Maruti,Swift AMT VXI,2019,25000,Petrol,Individual,Automatic,First Owner,575000
4170,Maruti,Swift VXI,2019,40000,Petrol,Individual,Manual,First Owner,580000
4171,Mahindra,Xylo H4,2019,15000,Diesel,Individual,Manual,Third Owner,599000
4172,Mahindra,Xylo H4,2019,15000,Diesel,Individual,Manual,Third Owner,599000
4173,Hyundai,Grand i10 1.2 Kappa Asta,2019,10000,Petrol,Individual,Manual,First Owner,600000
4174,Maruti,Swift VXI BSIV,2019,10000,Petrol,Individual,Manual,First Owner,600000
4175,Renault,Triber RXT BSIV,2019,10300,Petrol,Individual,Manual,First Owner,600000
4176,Hyundai,Elite i20 Sportz Plus Dual Tone BSIV,2019,5200,Petrol,Individual,Manual,First Owner,600000
4177,Hyundai,Xcent 1.2 VTVT S,2019,80000,Petrol,Individual,Manual,First Owner,600000
4178,Hyundai,Grand i10 1.2 Kappa Sportz AT,2019,1100,Petrol,Individual,Automatic,First Owner,600000
4179,Maruti,Baleno Delta 1.2,2019,5000,Petrol,Individual,Manual,First Owner,600000
4180,Maruti,Swift VXI,2019,5000,Petrol,Individual,Manual,First Owner,600000
4181,Ford,Figo 1.2P Titanium MT,2019,25000,Petrol,Individual,Manual,First Owner,600000
4182,Honda,Amaze S CVT Petrol,2019,10000,Petrol,Individual,Automatic,First Owner,610000
4183,Maruti,Baleno Zeta 1.2,2019,40000,Petrol,Individual,Manual,First Owner,630000
4184,Hyundai,Elite i20 Diesel Era,2019,25000,Diesel,Individual,Manual,First Owner,650000
4185,Ford,Freestyle Trend Petrol BSIV,2019,8000,Petrol,Individual,Manual,First Owner,650000
4186,Hyundai,Grand i10 1.2 Kappa Magna AT,2019,20000,Petrol,Individual,Automatic,First Owner,650000
4187,Honda,Jazz V,2019,4000,Petrol,Individual,Manual,First Owner,650000
4188,Maruti,Swift Dzire VDI,2019,5000,Diesel,Individual,Manual,First Owner,650000
4189,Hyundai,Elite i20 Sportz Plus BSIV,2019,13500,Petrol,Individual,Manual,First Owner,650000
4190,Maruti,Swift Dzire VDI,2019,20000,Diesel,Individual,Manual,First Owner,650000
4191,Maruti,Swift Dzire LDI,2019,5000,Diesel,Individual,Manual,First Owner,650000
4192,Maruti,Swift Dzire LDI,2019,5000,Diesel,Individual,Manual,First Owner,650000
4193,Maruti,Swift Dzire VDI,2019,35000,Diesel,Individual,Manual,First Owner,650000
4194,Hyundai,Xcent 1.2 VTVT S,2019,7000,Petrol,Individual,Manual,Second Owner,660000
4195,Tata,Tigor 1.2 Revotron XZ Option,2019,17000,Petrol,Individual,Manual,First Owner,670000
4196,Ford,Aspire Titanium Plus Diesel BSIV,2019,15000,Diesel,Individual,Manual,First Owner,675000
4197,Maruti,Swift Dzire VDI,2019,40000,Diesel,Individual,Manual,First Owner,680000
4198,Maruti,Baleno Alpha,2019,16000,Petrol,Individual,Manual,First Owner,700000
4199,Ford,Figo 1.2P Titanium MT,2019,12586,Petrol,Dealer,Manual,First Owner,700000
4200,Maruti,Baleno Alpha,2019,16000,Petrol,Individual,Manual,First Owner,700000
4201,Hyundai,Grand i10 1.2 CRDi Asta,2019,8000,Diesel,Individual,Manual,First Owner,700000
4202,Tata,Nexon 1.2 Revotron XZ Plus,2019,8000,Petrol,Individual,Manual,First Owner,715000
4203,Hyundai,Elite i20 Asta Option CVT BSIV,2019,3000,Petrol,Individual,Automatic,First Owner,720000
4204,Hyundai,Elite i20 Asta Option CVT BSIV,2019,3000,Petrol,Individual,Automatic,First Owner,720000
4205,Hyundai,Elite i20 Sportz Plus BSIV,2019,10000,Petrol,Individual,Manual,First Owner,721000
4206,Maruti,Swift Dzire AMT VDI,2019,22000,Diesel,Individual,Automatic,First Owner,725000
4207,Hyundai,Elite i20 Magna Plus Diesel,2019,35000,Diesel,Individual,Manual,Second Owner,730000
4208,Hyundai,Elite i20 Sportz Plus CVT BSIV,2019,8000,Petrol,Individual,Automatic,First Owner,738000
4209,Hyundai,Elite i20 Sportz Plus Dual Tone BSIV,2019,15000,Petrol,Individual,Manual,First Owner,750000
4210,Ford,Freestyle Titanium Plus Diesel,2019,1001,Diesel,Dealer,Manual,First Owner,750000
4211,Ford,Freestyle Titanium Diesel,2019,25000,Diesel,Individual,Manual,First Owner,750000
4212,Maruti,Baleno Zeta 1.2,2019,11000,Petrol,Individual,Manual,First Owner,750000
4213,Hyundai,Grand i10 1.2 CRDi Asta,2019,8000,Diesel,Individual,Manual,First Owner,755000
4214,Mahindra,Bolero Power Plus SLX,2019,15000,Diesel,Individual,Manual,First Owner,800000
4215,Hyundai,Elite i20 Asta Option BSIV,2019,11240,Petrol,Individual,Manual,First Owner,800000
4216,Maruti,Baleno Alpha 1.3,2019,30000,Diesel,Individual,Manual,First Owner,800000
4217,Tata,Nexon 1.5 Revotorq XZ,2019,60000,Diesel,Individual,Manual,First Owner,800000
4218,Mahindra,Bolero 2011-2019 SLX,2019,24000,Diesel,Individual,Manual,First Owner,800000
4219,Hyundai,Elite i20 Asta Option BSIV,2019,11240,Petrol,Individual,Manual,First Owner,800000
4220,Tata,Nexon 1.2 Revotron XZ Plus Dual Tone,2019,10000,Petrol,Individual,Manual,First Owner,800000
4221,Tata,Nexon 1.5 Revotorq XM,2019,25000,Diesel,Individual,Manual,First Owner,800000
